"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Gibraltar","GIB","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.83646369180982","","",
"Gambia, The","GMB","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.79179842230226","","",
"Guinea-Bissau","GNB","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5528407383924","","",
"Equatorial Guinea","GNQ","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.912956543237736","","",
"Greece","GRC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.632374989281731","0.416143093724633","0.582481395455974","0.522017996233382","0.777684923801688","0.38394442160169","0.607952997937823","0.570730649377333","0.431105317822049","0.585812785949866","0.55222399585832","0.675478251592094","0.870232042152648","0.472237258995027","0.526837173420222","0.457532103689204","",
"Grenada","GRD","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.79441418472592","5.78335550286276","3.8472636337405","3.83832955897593","5.74305568849666","3.81825124093165","1.90371033143597","9.48892642286452","3.78379401025408","5.65589532823046","3.75636233871119","5.60823040061998","",
"Greenland","GRL","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.62025786523306","7.76203111076014","8.83467553005856","8.4552634875067","9.63334399030776","9.88093744845101","9.33614752134015","8.31165551870254","7.37903216459594","8.24894873202685","7.78502169240687","","","",
"Guam","GUM","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.38063693308585","","","","","","",
"Guyana","GUY","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.47258495395019","6.14978195012259","7.50038841297139","10.1929143151435","7.78128681018222","8.30885348543002","9.08867337446404","7.18834529615983","7.94760935910478","","7.34014218904012","2.60637789833552","",
"High income","HIC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.56774762028585","0.366011084504921","0.502139953100128","0.303858002183358","0.683599704794304","0.676802826761758","0.509515606194852","0.239213529704606","0.316250283636973","0.96691933749823","","","","",
"Honduras","HND","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.54049920300357","8.38537542441149","7.88907937393424","9.02786665590834","9.35868432341259","11.5274195457026","14.2030872730494","11.2725302706498","11.2179093531951","10.6414140763593","10.2055437575832","",
"Heavily indebted poor countries (HIPC)","HPC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4012373303298","1.22148965851417","1.38565895734982","0.968323910022392","1.62772517488147","1.18960758811027","1.41241691016146","1.06140305100307","1.06380526689988","1.06657565221101","1.4263720138679","0.939290942685809","0.808288731512079","0.947181121327136","0.770479224480935","0.6833769024074","0.916364598777323","",
"Haiti","HTI","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.54243250855769","","","","","",
"Hungary","HUN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.63114146879253","1.58969557068919","1.63249490755905","1.70814998815533","1.65612268556855","1.44271629716602","1.40824788760657","1.19571070102241","1.33290248847182","1.20358760809124","1.16919922886519","0.80760859595515","1.11880708930183","1.3739240819865","1.30073396340628","1.98691209316514","1.60265070146312","",
"IBRD only","IBD","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.262344392684544","","","",
"IDA only","IDX","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.19148929462814","3.0858463096279","2.94463082854995","2.71114301941431","2.92434953836449","2.77067692008759","2.82130580662443","2.95674561105851","2.94859574893005","3.05463759642855","3.01615800449947","3.11998576096531","3.03451352166298","2.90956058084764","2.93453300971745","2.71233618427607","2.67238876441608","",
"Not classified","INX","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.402654790091569","0.397306061158646","0.545616106326311","0.405161516817406","0.241852941802443","0.389375257134309","0.753908818243725","0.506039680906946","0.433774182734467","0.449122919079403","0.300374395714725","0.0640533743958165","0.549584851898497","0.339484941933222","","","","",
"Iran, Islamic Rep.","IRN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.760548519656734","0.576077718361027","","","",
"Iraq","IRQ","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.35843705649343","6.43879814151396","3.16888218176148","3.12664257362426","3.14551562768912","3.22860369878222","","","","",
"Iceland","ISL","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","","0","0","0.622866681615467","0.618287714004835","0","1.22280033504729","0","0.602975100726373","",
"Israel","ISR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.19846185980736","1.97614653598358","","1.69105158284258","1.41019484785536","1.54619841220632","1.3049590272087","0.69317178105443","0.840843113389795","0.65371391876732","0.854746711820559","0.914057882070222","0.633112419054594","","0.584593132963961","","","",
"Italy","ITA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.645992873032773","0.578304939259956","0.615118388843969","0.660936364601447","","0.450824206472779","0.587675037845236","0.491386554961084","0.483091357160798","0.564218170708154","0.502915824639169","0.540623314702002","0.529468727055309","0.583838737087012","0.480372078565736","0.445041557122812","0.48845512453384","",
"Jamaica","JAM","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4163996009703","10.9031776306965","10.7784542269029","11.726212134995","11.0418088181584","10.223564682026","8.35937735985574","8.88993421448681","9.06908620585012","6.95317454136861","8.03948217418093","9.32952807389777","",
"Jordan","JOR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.962787275803363","0.947916117006974","1.07949069628949","1.07971109204253","0.75288347649323","0.636035210909276","","","","0.800543146168119","",
"Japan","JPN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.509507416033446","0.48743012444687","0.494501690646336","0.429992206467498","0.516533380230704","0.385316405078964","0.360881268402946","0.3563494357694","0.365629871875219","0.291179385206895","0.31435268753999","0.333083708993442","0.301695144844724","",
"Kazakhstan","KAZ","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.38602744565736","4.97268727606471","4.06047798672058","3.82736423501459","3.16012562644338","3.15363720805344","2.2613502322706","2.74180029666061","","",
"Kenya","KEN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.25682415026559","2.5724581024274","2.61913868899182","",
"Kyrgyz Republic","KGZ","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.05500127827685","2.7119693164601","3.13515701580675","3.7257471269692","3.51111911590328","3.5339606830459","3.25566091065044","3.82977794025008","3.36558007755572","4.85040571237094","","","","","","","","",
"Cambodia","KHM","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.571847518611379","","","","","","",
"Kiribati","KIR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.91105631231236","","","","","",
"St. Kitts and Nevis","KNA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.902487006810325","","0.718623950115361","0.761171663704397","0.756052236006353","0.76317790099405","",
"Kuwait","KWT","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.561896873942932","1.21747676832967","1.71610662599494","0.613719703982529","1.158091002791","0.994709052123659","1.01434537953","1.02807677677369","0.814484797641252","0.694226534448909","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.20036434518761","","",
"Lebanon","LBN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.22795448916631","","",
"Liberia","LBR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.38049314831515","","","","","",
"Libya","LBY","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.977735832643058","","",
"St. Lucia","LCA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.07704931484368","","8.12872808630387","2.57552365403849","4.69936152188188","","","","","6.99377948147043","6.25782227784731","8.26614311004136","7.10087613887128","5.58571843510512","0","","","",
"Latin America & Caribbean","LCN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.42473617265224","1.9743323182542","1.62014019420273","1.7698813643738","1.62375290317049","1.37676505287485","1.17122153158672","1.03398186041841","1.20665901001079","",
"Lower middle income","LMC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.90402598074193","","",
"Late-demographic dividend","LTE","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.46923666019528","4.82349075524934","3.79448951707683","5.6835212856199","7.1913036118599","5.58449253437116","4.23275406683011","4.11032101607135","4.68115822257","3.74649790254656","4.44877062672501","3.96853075370817","3.23131325448116","3.70780059448403","3.31573906259677","3.09782488438475","2.92401905710344","",
"Luxembourg","LUX","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.79115973114692","","","0.436652621007358","","0.848820775737307","1.24996354273","","0","1.95623510816024","0","0","","0.720663587030938","","","",
"Latvia","LVA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.30504099144084","2.17171182469942","3.35133980281555","2.73067630518105","","",
"Macao SAR, China","MAC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11734756585833","1.46190815562012","0","1.05044223618143","0.341976212134684","0.333931069948541","0","0.319803512721784","0","",
"St. Martin (French part)","MAF","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.326031140587669","","","0.331658556331762","0.385574489924384","","0.551672081110128","","",
"Monaco","MCO","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4913436133315","5.50750315636718","5.81090914081723","4.93325415383092","4.25173004737532","4.61581424117168","3.52105987608649","3.16516825429334","4.25718645821735","3.33661668947471","2.54625820284153","2.64587512792334","2.97935308313388","2.64895900641332","2.27089937077163","","","",
"Madagascar","MDG","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.25335555644814","","",
"Maldives","MDV","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.339545302579465","","","","",
"Middle East & North Africa","MEA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.51029518269303","2.46912394896556","2.44291798816697","2.49731433279794","2.23931363127042","2.3771725469965","2.35223820517542","1.95135730366678","2.47971352374172","3.31596431605924","4.0819612662623","4.546390266596","4.58640802098215","4.3340800206412","3.86968411864902","3.78544233661494","4.40739417965363","",
"Marshall Islands","MHL","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.13811849253509","","0.84960543686308","1.6535539835769","1.19102714180709","0.903211349291013","0.871913909158196","1.06430223861463","0.86990897852388","1.15889067121982","1.44753691942913","0.385745544880048","1.060119369441","0.674192582147958","0.962470392004566","","","",
"Mali","MLI","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.10154223732224","","",
"Malta","MLT","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.96737114948578","0.979014817389261","0","0.484970756263397","0.482795579523674","1.44200958455704","0.478585683587861","1.42966750699346","1.42376452833054","0","0.470889604641088","0.93845605210308","","",
"Myanmar","MMR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.513841416849849","0.588053883961547","0.386398420125052","0.923431157517507","0.789982655323123","0.775352346829709","0.719866544948299","0.761367602128882","",
"Middle East & North Africa (excluding high income)","MNA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.952674315582894","1.58454498206295","2.11358977839227","2.2104890864996","0.94594253714401","0.944762864521005","0.314602923919575","1.25738319695965","0.942364959101361","0.942001761366637","",
"Mongolia","MNG","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.06188926580364","3.70400887147921","4.39062905807612","4.90212217990788","4.31038817919146","4.01653968764005","3.86909738103562","3.65958288887473","2.86107802758612","2.5550182603694","",
"Northern Mariana Islands","MNP","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.10482505499415","","","","","","",
"Mauritania","MRT","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.16918462693454","","",
"Mauritius","MUS","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9039122677227","","","1.79841518120647","1.1414836352014","2.1342908800525","2.05001908183387","1.97205150180487","2.80602364665664","2.55021533380725","1.27110228401192","1.26798156354807","1.58195808443859","1.73730660618734","1.26126864706865","0.943897857666496","1.56951029000877","",
"Malawi","MWI","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.769738940513399","","","","","",
"Malaysia","MYS","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.745656561369303","","","","","","","",
"North America","NAC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.47628346948879","","","","","",
"New Caledonia","NCL","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.95775264275726","","","","","",
"Nigeria","NGA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.96715911826734","","",
"Nicaragua","NIC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.04458319409017","3.28692385788584","2.67961401190779","1.87376513831168","2.14975616718088","2.15525816677056","","2.14003618606642","","",
"Netherlands","NLD","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.746505607252451","0.841295847994666","0.750512255372991","0.89334030709858","0.645321854883918","0.690818823916099","0.59138825254306","0.565120453019793","0.563183496566678","0.597200467536302","0.64297019845037","0.593540005546038","0.591799458574511","0.660935802479335","0.353109422724945","0.493067413468136","0.351184530060616","",
"Norway","NOR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.95737287309893","0.638727325843891","0.668593378367456","1.06009266782433","0.557374653905175","0.585026192553364","0.89284537491215","0.716663048220884","0.417675003738191","0.496262728105095","0.613889621009104","2.10492909627298","0.360180522477866","0.791274458293506","0.508688397835022","0.542223947010777","0.421978345717369","",
"Nepal","NPL","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.885858673669904","","","",
"Nauru","NRU","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
